ProgressVariable,EnthalpyTot,MixtureFraction,Temperature,MolarWeightMix,DiffusionCoefficient,Conductivity,ViscosityDyn,Cp,Beta_ProgVar,Beta_Enth_Thermal,Beta_Enth,Beta_MixFrac,ProdRateTot_PV,Heat_Release,FlameletID
0.007120796360933689,-38808.25800823219,0.016523657166215667,1581.0034285211145,25.806373452607826,0.0004315590660016443,0.12489002050596867,5.694268210471003e-05,1454.8272979048847,0.0035212338838215,1297.613522781918,-795080.940301281,-0.00410972187209585,22.911680251786954,1501783525.1766858,11.0
0.003954351752091164,-60906.824360522856,0.013564951344110954,1439.4182711600574,26.41167531962802,0.0003557478297067856,0.11064779454709528,5.3487662140776614e-05,1390.9430400148317,0.0021463978202905755,1275.0168772581726,-770630.1965418786,-0.006222236869384824,18.674176907306393,886005449.8938168,0.0
-0.011518963190361022,90226.74130905775,0.012060372150623144,902.5755775508543,25.497937652401394,0.00018715267934333907,0.08292297927970292,3.935064311247674e-05,1286.99940947095,-0.02016923897212521,967.7070916203504,-174446.95494235127,0.008966793244181325,51.99532896584369,4552296763.824091,10.0
-0.024243015621510378,14446.44816854835,0.014007842770016052,310.27700897308887,24.31643900463716,3.5554960683138894e-05,0.040680944629059766,1.899924861340659e-05,1198.0035462484182,-0.04159545196440146,657.2300595017945,6471.955020385648,0.0264322133560856,8.793443715358016e-09,0.954667912112625,5.0
0.007997715176975064,-50280.64685142222,0.01675421476202431,1643.721392105874,25.892181632189818,0.0004552359685346354,0.1281425050563877,5.843537540731975e-05,1466.3391063859526,0.00452830944445091,1317.1914310828895,-895291.5761804961,-0.0047065295883686195,6.350980260562191,768016028.9476552,8.0
-0.025033452440401168,9885.78736151697,0.015078534648808838,313.49499978384233,24.02928340667433,3.7035515561719754e-05,0.0419594517567207,1.912647065954259e-05,1212.8827605409858,-0.04416231320473252,630.2911013408055,3586.8682032626234,0.02945374238711317,0.00022572222932918079,76162.99272769278,8.0
0.00443387880971549,-52750.22947468091,0.01375468678129476,1470.9787876359424,26.41665306761118,0.0003679199171226429,0.11256506799493926,5.4269052262120526e-05,1397.9673363874542,0.002668195320923678,1284.5079493730284,-797803.1258849709,-0.006438434002109566,12.34542882869955,698149600.6587985,0.0
0.008233703381697266,-13762.082372516945,0.016855351278162962,1685.819141323637,25.90142463757148,0.0004740056487242045,0.13080594424273578,5.944787764289778e-05,1473.8360249621476,0.004758177104223915,1324.6663363351486,-914663.247105073,-0.004797114240618535,3.8794226570897954,598234884.0962536,6.0
0.0028713788300961567,-47151.70961030343,0.013166186051878503,1391.9309134778525,26.396025917572004,0.0003384797044634068,0.1078945475798287,5.2315598431383464e-05,1379.3162614376834,0.0009366721723770132,1256.3840900245852,-708724.3361472469,-0.005688171147196659,32.883607274943365,1303482024.9249282,4.0
0.0020534180605184704,-24289.11850507344,0.014925952622959262,1362.2075206155794,25.73135454527107,0.0003462217219379868,0.11182755760958309,5.153723579567148e-05,1403.1167553366515,-0.0024266595607434923,1209.0331759675564,-549481.9520583133,-0.001127644426692112,124.48993265685924,3969798653.09831,10.0
